brand;model;generation;version;productionYear;mileage;enginePowerKW;engineCapacity;bodyType;bodyTypeText;fuelType;fuelTypeText;price;currency
Opel;Astra;Inny;Inny;2007;203000.0;85.0;1598.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;12900;PLN
Iveco;Daily;Inny;Inny;2021;140900.0;100.0;2287.0;OTHER;Nieznany;DIESEL;Diesel;31990;PLN
Ford;Mondeo;Inny;Inny;2016;144000.0;118.0;1498.0;KOMBI;Kombi;GASOLINE;Benzyna;49900;PLN
Ford;Transit;Inny;Inny;2024;1.0;96.0;2000.0;OTHER;Nieznany;DIESEL;Diesel;132695;PLN
Kia;Niro;Inny;Inny;2022;4000.0;;0.0;SUV;SUV;EV;Elektryczny;175900;PLN
Kia;ev6ev6;Inny;Inny;2022;15500.0;;0.0;OTHER;Nieznany;EV;Elektryczny;159900;PLN
Peugeot;508;Inny;Inny;2021;78000.0;96.0;1499.0;HATCHBACK;Hatchback;DIESEL;Diesel;83900;PLN
Skoda;Octavia;Inny;Inny;2024;10.0;81.0;1498.0;SEDAN;Sedan;GASOLINE;Benzyna;108500;PLN
Opel;Mokka;Mokka B;1.2 Turbo (100 KM);2024;10.0;74.0;1199.0;CROSSOVER;Crossover;GASOLINE;Benzyna;112500;PLN
Mercedes-Benz;CLA;Inny;Inny;2024;0.0;120.0;1332.0;COUPE;Coupe;GASOLINE;Benzyna;186960;PLN
Toyota;Camry;Inny;Inny;2019;198022.0;;2487.0;SEDAN;Sedan;OTHER;Inny;68000;PLN
Opel;Astra;Inny;Inny;2016;147320.0;92.0;1399.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;41900;PLN
Toyota;Corolla;Inny;Inny;2022;43567.0;92.0;1490.0;SEDAN;Sedan;GASOLINE;Benzyna;49536;PLN
Honda;CR-V;Inny;Inny;2009;184000.0;110.0;1997.0;SUV;SUV;GASOLINE;Benzyna;39900;PLN
Volvo;XC90;Inny;Inny;2021;96685.0;223.0;1969.0;SUV;SUV;DIESEL_HYBRID;Hybryda Diesla;114112;EUR
Toyota;Yaris;Inny;Inny;2022;116861.0;92.0;1496.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;61900;PLN
Toyota;Corolla;Inny;Inny;2021;64083.0;72.0;1798.0;HATCHBACK;Hatchback;HYBRID;Hybrydowy;76800;PLN
Toyota;Corolla;Inny;Inny;2021;54082.0;90.0;1798.0;HATCHBACK;Hatchback;HYBRID;Hybrydowy;97900;PLN
BMW;Seria 1;Inny;Inny;2011;267746.0;105.0;1995.0;HATCHBACK;Hatchback;DIESEL;Diesel;23950;PLN
Nissan;Qashqai;Inny;Inny;2013;209000.0;84.0;1598.0;MINIVAN;Minivan;GASOLINE;Benzyna;38900;PLN
Mazda;CX-3;Inny;Inny;2017;129500.0;88.0;1998.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;66900;PLN
Nissan;Qashqai;Inny;Inny;2016;198000.0;81.0;1461.0;SUV;SUV;DIESEL;Diesel;49900;PLN
Fiat;Talento;Inny;Inny;2017;289000.0;107.0;1600.0;MINIVAN;Minivan;DIESEL;Diesel;72000;PLN
Mercedes-Benz;Klasa A;Inny;Inny;2023;9785.0;120.0;1332.0;SEDAN;Sedan;GASOLINE;Benzyna;159900;PLN
Mercedes-Benz;GLC;Inny;Inny;2016;161223.0;190.0;1991.0;SUV;SUV;GASOLINE;Benzyna;109000;PLN
Kia;Sportage;Inny;Inny;2015;71234.0;99.0;1591.0;OTHER;Nieznany;GASOLINE;Benzyna;6600;PLN
Volvo;XC60;Inny;Inny;2013;178800.0;100.0;1984.0;SUV;SUV;DIESEL;Diesel;53900;PLN
Toyota;Proace;Inny;Inny;2023;51884.0;107.0;1997.0;MINIVAN;Minivan;DIESEL;Diesel;138990;PLN
Toyota;Auris;Inny;Inny;2007;157000.0;91.0;1598.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;18999;PLN
Audi;S3;Inny;Inny;2022;61787.0;228.0;1984.0;SEDAN;Sedan;GASOLINE;Benzyna;110700;PLN
Seat;Leon;Inny;Inny;2011;164000.0;92.0;1398.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;22800;PLN
Mercedes-Benz;GLB;Inny;Inny;2023;20816.0;120.0;1336.0;SUV;SUV;GASOLINE;Benzyna;182900;PLN
Citroen;C4;Inny;Inny;2021;28000.0;74.0;1199.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;78500;PLN
Dodge;Grand Caravan;Inny;Inny;2019;176000.0;208.0;3605.0;MINIVAN;Minivan;GASOLINE;Benzyna;69900;PLN
Jaguar;XF;Inny;Inny;2019;54000.0;177.0;1999.0;KOMBI;Kombi;DIESEL;Diesel;122900;PLN
Audi;Q3;Inny;Inny;2022;38182.0;110.0;1498.0;SUV;SUV;GASOLINE;Benzyna;153500;PLN
Volkswagen;amarok;Inny;Inny;2024;5.0;125.0;1996.0;OTHER;Nieznany;DIESEL;Diesel;185312;PLN
Porsche;Macan;Inny;Inny;2015;218498.0;250.0;2997.0;SUV;SUV;GASOLINE;Benzyna;99999;PLN
Kia;Niro;Niro I;1.6 GDI (141 KM) Plug-in Hybrid DCT;2017;134000.0;104.0;1600.0;HATCHBACK;Hatchback;HYBRID;Hybrydowy;74900;PLN
Opel;Karl;Karl;1.0 (73 KM);2017;141121.0;55.0;999.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;24900;PLN
Toyota;Camry;Inny;Inny;2019;158847.0;;2487.0;SEDAN;Sedan;OTHER;Inny;68000;PLN
Skoda;Octavia;Inny;Inny;2020;81731.0;85.0;1968.0;KOMBI;Kombi;DIESEL;Diesel;79900;PLN
Toyota;Corolla;Inny;Inny;2022;40095.0;92.0;1490.0;SEDAN;Sedan;GASOLINE;Benzyna;49400;PLN
Land Rover;Range Rover;Inny;Inny;2024;10.0;405.0;2997.0;SUV;SUV;HYBRID;Hybrydowy;803950;PLN
Mercedes-Benz;Klasa C;Inny;Inny;2022;76053.0;120.0;1993.0;OTHER;Nieznany;DIESEL;Diesel;62047;EUR
Mercedes-Benz;Klasa E;Inny;Inny;2021;194000.0;225.0;1997.0;OTHER;Nieznany;DIESEL;Diesel;159162;PLN
Toyota;C-HR;Inny;Inny;2020;100000.0;72.0;1798.0;SUV;SUV;HYBRID;Hybrydowy;84900;PLN
Audi;A4;Inny;Inny;2019;155360.0;140.0;1968.0;KOMBI;Kombi;DIESEL;Diesel;99900;PLN
Renault;Clio;Inny;Inny;2019;50000.0;55.0;1461.0;HATCHBACK;Hatchback;DIESEL;Diesel;38900;PLN
Hyundai;Tucson;Inny;Inny;2019;72500.0;130.0;1591.0;SUV;SUV;GASOLINE;Benzyna;109900;PLN
Toyota;Proace;Inny;Inny;2021;113270.0;130.0;1997.0;MINIVAN;Minivan;DIESEL;Diesel;154990;PLN
Suzuki;V-Strom;Inny;Inny;2023;6500.0;62.0;776.0;TOURISTIC;Turystyczny;GASOLINE;Benzyna;48900;PLN
Toyota;Aygo;Inny;Inny;2021;26237.0;53.0;998.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;53800;PLN
Volkswagen;Polo;Inny;Inny;2005;225594.0;47.0;1896.0;HATCHBACK;Hatchback;DIESEL;Diesel;4500;PLN
Ford;Kuga;Inny;Inny;2010;262261.0;103.0;2000.0;SUV;SUV;DIESEL;Diesel;35700;PLN
Hyundai;ix35;Inny;Inny;2013;176573.0;99.0;1591.0;OTHER;Nieznany;GASOLINE;Benzyna;7000;PLN
Audi;A6;Inny;Inny;2023;19800.0;150.0;1968.0;OTHER;Nieznany;OTHER;Inny;240000;PLN
Toyota;Proace;Inny;Inny;2023;62166.0;107.0;1997.0;MINIVAN;Minivan;DIESEL;Diesel;137760;PLN
Peugeot;508;Inny;Inny;2020;167000.0;130.0;1997.0;SEDAN;Sedan;DIESEL;Diesel;87990;PLN
Nissan;GT-R;Inny;Inny;2016;90106.0;419.0;3799.0;COUPE;Coupe;GASOLINE;Benzyna;245100;PLN
Volvo;XC70;Inny;Inny;2007;318000.0;136.0;2400.0;KOMBI;Kombi;DIESEL;Diesel;33900;PLN
Audi;A6;Inny;Inny;2001;337330.0;81.0;1896.0;KOMBI;Kombi;DIESEL;Diesel;4900;PLN
Renault;Trafic;Inny;Inny;2020;113000.0;125.0;1997.0;MINIVAN;Minivan;DIESEL;Diesel;119000;PLN
Kia;Ceed;Inny;Inny;2019;131374.0;85.0;1598.0;KOMBI;Kombi;DIESEL;Diesel;52900;PLN
Renault;Clio;Inny;Inny;2017;92000.0;54.0;1149.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;35900;PLN
Hyundai;i30;Inny;Inny;2017;156802.0;99.0;1591.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;41900;PLN
Volvo;V60;Inny;Inny;2014;195000.0;132.0;2000.0;KOMBI;Kombi;DIESEL;Diesel;39900;PLN
Volvo;S60;Inny;Inny;2019;179000.0;184.0;1969.0;SEDAN;Sedan;GASOLINE;Benzyna;98900;PLN
Hyundai;i30;Inny;Inny;2013;166000.0;81.0;1582.0;HATCHBACK;Hatchback;DIESEL;Diesel;28900;PLN
Citroen;C4 Grand Picasso;Inny;Inny;2016;190000.0;88.0;1560.0;MINIVAN;Minivan;DIESEL;Diesel;41900;PLN
Mazda;CX-60;Inny;Inny;2022;36045.0;;2488.0;SUV;SUV;OTHER;Inny;164000;PLN
BMW;Z4;Inny;Inny;2024;5.0;250.0;2998.0;CABRIO;Cabrio;GASOLINE;Benzyna;398200;PLN
Toyota;Corolla;Inny;Inny;2022;46119.0;92.0;1490.0;SEDAN;Sedan;GASOLINE;Benzyna;53300;PLN
Renault;Megane;Inny;Inny;2012;255000.0;81.0;1461.0;KOMBI;Kombi;DIESEL;Diesel;14900;PLN
Volkswagen;Polo;Inny;Inny;2021;84871.0;81.0;999.0;SEDAN;Sedan;GASOLINE;Benzyna;48063;EUR
Volkswagen;T-Cross;Inny;Inny;2024;5.0;110.0;1498.0;SUV;SUV;GASOLINE;Benzyna;119300;PLN
Peugeot;3008;Inny;Inny;2017;57400.0;96.0;1199.0;SUV;SUV;GASOLINE;Benzyna;39900;PLN
Opel;Insignia;Inny;Inny;2009;239274.0;103.0;1796.0;KOMBI;Kombi;GASOLINE;Benzyna;22300;PLN
Ford;Kuga;Inny;Inny;2018;156900.0;110.0;1997.0;SUV;SUV;DIESEL;Diesel;74999;PLN
Peugeot;5008;Inny;Inny;2020;232000.0;96.0;1499.0;SUV;SUV;DIESEL;Diesel;37900;PLN
Mercedes-Benz;Klasa B;Inny;Inny;2023;22734.0;;2000.0;SUV;SUV;DIESEL;Diesel;164900;PLN
Kia;Sorento;Inny;Inny;2020;147262.0;132.0;1598.0;OTHER;Nieznany;GASOLINE;Benzyna;125300;PLN
Toyota;Auris;Auris I;1.6i 16V VVT-i (124 KM);2008;240000.0;;1600.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;19900;PLN
Volkswagen;Golf Sportsvan;Inny;Inny;2015;149000.0;81.0;1197.0;MINIVAN;Minivan;GASOLINE;Benzyna;43900;PLN
Volkswagen;Transporter;Inny;Inny;2010;261000.0;103.0;1968.0;OTHER;Nieznany;DIESEL;Diesel;34317;PLN
Toyota;Yaris;Inny;Inny;2017;62568.0;82.0;1496.0;OTHER;Nieznany;GASOLINE;Benzyna;11200;PLN
Skoda;Superb;Inny;Inny;2020;55000.0;140.0;1968.0;KOMBI;Kombi;DIESEL;Diesel;134700;PLN
Kia;Sportage;Inny;Inny;2022;30944.0;110.0;1598.0;SUV;SUV;GASOLINE;Benzyna;106764;PLN
Man;TGL;Inny;Inny;2012;347000.0;132.0;4580.0;CONTAINER;Kontener;DIESEL;Diesel;82410;PLN
Opel;Insignia;Inny;Inny;2019;108513.0;100.0;1598.0;LIFTBACK;Liftback;DIESEL;Diesel;42400;PLN
Toyota;Yaris;Yaris (XP150, facelift);1.5 (110 KM) Ethanol CVT;2019;82002.0;54.0;1497.0;HATCHBACK;Hatchback;HYBRID;Hybrydowy;53999;PLN
Dacia;Duster;Inny;Inny;2022;26892.0;81.0;1332.0;SUV;SUV;GASOLINE;Benzyna;81999;PLN
Ford;Fiesta;Inny;Inny;2019;67000.0;51.0;1084.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;42444;PLN
Toyota;bZ4X;Inny;Inny;2023;3717.0;160.0;;HATCHBACK;Hatchback;EV;Elektryczny;239900;PLN
Toyota;Aygo;Inny;Inny;2017;35008.0;51.0;998.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;39500;PLN
Toyota;Corolla;Inny;Inny;2023;14775.0;92.0;1490.0;SEDAN;Sedan;GASOLINE;Benzyna;92950;PLN
Opel;Corsa;Corsa C;1.2 16V (75 KM);2001;175441.0;56.0;1199.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;2500;PLN
Citroen;DS5;Inny;Inny;2015;215500.0;120.0;2000.0;HATCHBACK;Hatchback;DIESEL;Diesel;32900;PLN
BMW;Seria 3;Seria 3 Touring (G21);320e (204 KM) Plug-in Hybrid Steptronic;2023;5.0;;2000.0;KOMBI;Kombi;HYBRID;Hybrydowy;253399;PLN
Kia;sportagel;Inny;Inny;2022;30200.0;110.0;1600.0;SUV;SUV;GASOLINE;Benzyna;117000;PLN
Audi;A6;Inny;Inny;2018;91773.0;;2995.0;SEDAN;Sedan;OTHER;Inny;132800;PLN
Kia;ceedm;Inny;Inny;2023;34100.0;117.0;1500.0;OTHER;Nieznany;GASOLINE;Benzyna;83900;PLN
Toyota;Corolla;Inny;Inny;2022;36981.0;92.0;1490.0;SEDAN;Sedan;GASOLINE;Benzyna;52400;PLN
Ford;Focus;Inny;Inny;2015;200000.0;77.0;1498.0;KOMBI;Kombi;DIESEL;Diesel;35999;PLN
Volvo;XC60;Inny;Inny;2019;85241.0;223.0;1969.0;SUV;SUV;DIESEL_HYBRID;Hybryda Diesla;81841;EUR
Renault;Master;Inny;Inny;2020;118000.0;99.0;2300.0;OTHER;Nieznany;DIESEL;Diesel;83500;PLN
Citroen;C4;Inny;Inny;2012;164000.0;68.0;1600.0;HATCHBACK;Hatchback;DIESEL;Diesel;20900;PLN
Toyota;C-HR;Inny;Inny;2022;44074.0;90.0;1798.0;SUV;SUV;HYBRID;Hybrydowy;108500;PLN
Volkswagen;Arteon;Inny;Inny;2023;16195.0;147.0;1968.0;KOMBI;Kombi;DIESEL;Diesel;189900;PLN
Opel;Mokka;Inny;Inny;2022;45965.0;100.0;;HATCHBACK;Hatchback;EV;Elektryczny;99850;PLN
Nissan;Qashqai;Inny;Inny;2023;11500.0;;1332.0;OTHER;Nieznany;HYBRID;Hybrydowy;135900;PLN
Mazda;3;Inny;Inny;2013;89000.0;110.0;2191.0;HATCHBACK;Hatchback;DIESEL;Diesel;49900;PLN
Ford;Transit;Inny;Inny;2021;217357.0;96.0;1996.0;MINIVAN;Minivan;DIESEL;Diesel;89999;PLN
Fiat;Doblo;Inny;Inny;2020;184000.0;77.0;1600.0;OTHER;Nieznany;DIESEL;Diesel;47900;PLN
Opel;Mokka;Inny;Inny;2016;132000.0;103.0;1364.0;SUV;SUV;GASOLINE;Benzyna;39999;PLN
Skoda;Fabia;Inny;Inny;2022;38520.0;59.0;999.0;OTHER;Nieznany;GASOLINE;Benzyna;9200;PLN
Kia;Ceed;Inny;Inny;2016;163212.0;94.0;1582.0;HATCHBACK;Hatchback;DIESEL;Diesel;33999;PLN
Fiat;Panda;Inny;Inny;2011;115070.0;51.0;1242.0;MINIVAN;Minivan;GASOLINE;Benzyna;6273;PLN
Opel;Astra;Inny;Inny;2019;114979.0;100.0;1598.0;KOMBI;Kombi;DIESEL;Diesel;33900;PLN
Skoda;Octavia;Inny;Inny;2021;72000.0;85.0;1968.0;KOMBI;Kombi;DIESEL;Diesel;77899;PLN
Fiat;Idea;Inny;Inny;2006;166000.0;70.0;1368.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;9800;PLN
Volkswagen;Polo;Inny;Inny;2009;160000.0;59.0;1390.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;13500;PLN
Peugeot;2008;Inny;Inny;2015;179000.0;88.0;1600.0;SUV;SUV;DIESEL;Diesel;34900;PLN
Mercedes-Benz;Klasa C;Inny;Inny;2018;50280.0;180.0;1991.0;SEDAN;Sedan;GASOLINE;Benzyna;104900;PLN
Citroen;C5 Aircross;Inny;Inny;2022;48794.0;71.0;1199.0;SUV;SUV;GASOLINE;Benzyna;97999;PLN
Renault;Megane;Inny;Inny;2018;175000.0;85.0;1598.0;KOMBI;Kombi;GASOLINE;Benzyna;42900;PLN
Toyota;Yaris;Inny;Inny;2019;76200.0;53.0;998.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;46900;PLN
BMW;X1;Inny;Inny;2024;4030.0;110.0;1998.0;SUV;SUV;DIESEL;Diesel;249900;PLN
Cupra;Formentor;Inny;Inny;2021;43057.0;132.0;1395.0;SUV;SUV;HYBRID;Hybrydowy;132999;PLN
BMW;Seria 3;Inny;Inny;2022;27237.0;;1995.0;SEDAN;Sedan;OTHER;Inny;134200;PLN
Peugeot;Expert;Inny;Inny;2020;86743.0;130.0;1999.0;OTHER;Nieznany;DIESEL;Diesel;62500;PLN
Ford;Focus;Inny;Inny;2018;289909.0;88.0;1498.0;KOMBI;Kombi;DIESEL;Diesel;13359;PLN
Opel;Zafira;Zafira B;Inny;2006;260000.0;85.0;1900.0;MINIVAN;Minivan;DIESEL;Diesel;9900;PLN
Mercedes-Benz;Klasa E;Inny;Inny;2020;199398.0;143.0;1950.0;OTHER;Nieznany;DIESEL;Diesel;39887;EUR
Toyota;Proace;Inny;Inny;2018;125240.0;90.0;2000.0;VAN;Nieznany;DIESEL;Diesel;59700;PLN
Volkswagen;Caddy;Inny;Inny;2022;49386.0;75.0;1968.0;OTHER;Nieznany;DIESEL;Diesel;99900;PLN
Indian;Challenger;Inny;Inny;2023;1.0;90.0;1768.0;OTHER;Nieznany;GASOLINE;Benzyna;139900;PLN
Hyundai;ix20;Inny;Inny;2016;109740.0;66.0;1396.0;MINIVAN;Minivan;GASOLINE;Benzyna;39900;PLN
Toyota;Prius Plus;Inny;Inny;2012;301793.0;73.0;1800.0;MINIVAN;Minivan;HYBRID;Hybrydowy;42900;PLN
Ford;Focus;Inny;Inny;2020;155000.0;88.0;1500.0;KOMBI;Kombi;DIESEL;Diesel;50800;PLN
Chevrolet;Cruze;Inny;Inny;2012;181000.0;104.0;1796.0;SEDAN;Sedan;GASOLINE;Benzyna;24900;PLN
Peugeot;5008;Inny;Inny;2011;212000.0;88.0;1598.0;KOMBI;Kombi;GASOLINE;Benzyna;19300;PLN
Ford;Mondeo;Inny;Inny;2008;279021.0;103.0;1997.0;KOMBI;Kombi;DIESEL;Diesel;18900;PLN
Seat;Toledo;Inny;Inny;2000;390000.0;74.0;1595.0;SEDAN;Sedan;LPG;LPG;3490;PLN
Opel;Corsa;Inny;Inny;2011;140730.0;74.0;1398.0;OTHER;Nieznany;GASOLINE;Benzyna;3400;PLN
Skoda;Octavia;Inny;Inny;2013;166990.0;77.0;1197.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;33500;PLN
Mercedes-Benz;Klasa E;Inny;Inny;2018;159275.0;143.0;1950.0;COUPE;Coupe;DIESEL;Diesel;112668;PLN
Lexus;ES;Inny;Inny;2020;59011.0;160.0;2487.0;SEDAN;Sedan;HYBRID;Hybrydowy;166850;PLN
Volkswagen;Caddy;Inny;Inny;2020;152743.0;75.0;1968.0;KOMBI;Kombi;DIESEL;Diesel;44500;PLN
BMW;Seria 5;Inny;Inny;2014;199000.0;160.0;1995.0;SEDAN;Sedan;DIESEL;Diesel;69900;PLN
Ford;KA;Inny;Inny;2010;110000.0;51.0;1242.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;18700;PLN
Ford;S-MAX;Inny;Inny;2019;83225.0;;1995.0;HATCHBACK;Hatchback;DIESEL;Diesel;123500;PLN
Mercedes-Benz;Klasa A;Inny;Inny;2021;89109.0;100.0;1332.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;102900;PLN
Audi;A4;Inny;Inny;2022;154619.0;140.0;1968.0;KOMBI;Kombi;DIESEL;Diesel;114699;PLN
BMW;X1;Inny;Inny;2019;104000.0;140.0;2000.0;SUV;SUV;DIESEL;Diesel;119000;PLN
Peugeot;5008;Inny;Inny;2024;0.0;96.0;1499.0;MINIVAN;Minivan;DIESEL;Diesel;186900;PLN
Volkswagen;T-Roc;Inny;Inny;2019;35518.0;110.0;1498.0;SUV;SUV;GASOLINE;Benzyna;95900;PLN
Seat;Toledo;Inny;Inny;2013;129000.0;85.0;1598.0;SEDAN;Sedan;DIESEL;Diesel;32900;PLN
Ford;Transit Custom;Inny;Inny;2018;99462.0;77.0;1995.0;OTHER;Nieznany;DIESEL;Diesel;73900;PLN
BMW;Seria 5;Inny;Inny;2022;66877.0;;2993.0;SEDAN;Sedan;OTHER;Inny;163600;PLN
Renault;Megane;Inny;Inny;2013;143000.0;74.0;1598.0;KOMBI;Kombi;GASOLINE;Benzyna;30500;PLN
Toyota;Corolla;Inny;Inny;2022;42178.0;92.0;1490.0;SEDAN;Sedan;GASOLINE;Benzyna;53934;PLN
Hyundai;Tucson;Inny;Inny;2018;81502.0;100.0;1598.0;SUV;SUV;DIESEL;Diesel;79900;PLN
Volkswagen;Golf;Inny;Inny;2021;179229.0;110.0;1968.0;OTHER;Nieznany;DIESEL;Diesel;45481;EUR
Ford;Transit;Inny;Inny;2021;50700.0;125.0;2000.0;OTHER;Nieznany;DIESEL;Diesel;107900;PLN
Volkswagen;Golf;Inny;Inny;2009;171000.0;118.0;1390.0;KOMBI;Kombi;GASOLINE;Benzyna;25450;PLN
Opel;Insignia;Inny;Inny;2014;248603.0;120.0;1956.0;KOMBI;Kombi;DIESEL;Diesel;36900;PLN
Citroen;C4 Picasso;Inny;Inny;2008;274000.0;80.0;1560.0;MINIVAN;Minivan;DIESEL;Diesel;6900;PLN
Peugeot;208;Inny;Inny;2017;171859.0;74.0;1560.0;OTHER;Nieznany;DIESEL;Diesel;21500;PLN
Alfa Romeo;Giulietta;Inny;Inny;2011;150000.0;88.0;1398.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;28900;PLN
Honda;Civic;Inny;Inny;2011;171000.0;103.0;1799.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;34900;PLN
Dacia;Sandero;Inny;Inny;2011;122000.0;63.0;1598.0;SUV;SUV;GASOLINE;Benzyna;18999;PLN
SsangYong;Korando;Inny;Inny;2023;9000.0;120.0;1497.0;SUV;SUV;GASOLINE;Benzyna;156000;PLN
Mercedes-Benz;GLB;GLB;GLB 180d (116 KM) DCT;2023;5.0;;2000.0;SUV;SUV;DIESEL;Diesel;220000;PLN
Hyundai;Tucson;Inny;Inny;2018;81471.0;97.0;1591.0;OTHER;Nieznany;GASOLINE;Benzyna;8200;PLN
Suzuki;Swift;Inny;Inny;2013;172500.0;55.0;1248.0;HATCHBACK;Hatchback;DIESEL;Diesel;19500;PLN
Mercedes-Benz;Sprinter;Inny;Inny;2023;30598.0;110.0;1950.0;OTHER;Nieznany;DIESEL;Diesel;112545;PLN
Volkswagen;Caddy;Inny;Inny;2019;171967.0;75.0;1968.0;KOMBI;Kombi;DIESEL;Diesel;50500;PLN
Mercedes-Benz;Klasa A;Inny;Inny;2023;10426.0;120.0;1332.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;169900;PLN
Peugeot;208;Inny;Inny;2019;92785.0;60.0;1199.0;OTHER;Nieznany;GASOLINE;Benzyna;32890;PLN
Dacia;Duster;Inny;Inny;2021;68000.0;66.0;999.0;SUV;SUV;GASOLINE;Benzyna;67900;PLN
Chevrolet;Avalanche;Inny;Inny;2007;110000.0;228.0;5328.0;SUV;SUV;GASOLINE;Benzyna;89900;PLN
Hyundai;Kona;Inny;Inny;2024;8000.0;88.0;998.0;SUV;SUV;GASOLINE;Benzyna;124900;PLN
Ford;Focus;Focus III Hatchback;1.0 EcoBoost (100 KM) start/stop;2012;190000.0;;1000.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;22900;PLN
Renault;Master;Inny;Inny;2014;0.0;110.0;2299.0;PANEL_VAN;Furgon;DIESEL;Diesel;7257;PLN
Renault;Master;Inny;Inny;2021;102300.0;100.0;2299.0;OTHER;Nieznany;DIESEL;Diesel;80500;PLN
Opel;Mokka;Inny;Inny;2015;131000.0;85.0;1598.0;SUV;SUV;GASOLINE;Benzyna;49900;PLN
Seat;Leon;Inny;Inny;2016;196000.0;110.0;1968.0;HATCHBACK;Hatchback;DIESEL;Diesel;39900;PLN
BMW;Seria 5;Inny;Inny;2022;86989.0;;2993.0;OTHER;Nieznany;OTHER;Inny;167900;PLN
Opel;Astra;Inny;Inny;2017;134600.0;81.0;1598.0;KOMBI;Kombi;DIESEL;Diesel;39900;PLN
Volkswagen;Crafter;Inny;Inny;2019;483385.0;130.0;1968.0;OTHER;Nieznany;DIESEL;Diesel;39104;PLN
Skoda;Superb;Inny;Inny;2021;112258.0;110.0;1968.0;KOMBI;Kombi;DIESEL;Diesel;114900;PLN
Volkswagen;Passat;Inny;Inny;2020;130236.0;115.0;1395.0;OTHER;Nieznany;DIESEL_HYBRID;Hybryda Diesla;46342;EUR
Mercedes-Benz;SL;Inny;Inny;2011;79900.0;285.0;5461.0;OTHER;Nieznany;GASOLINE;Benzyna;165000;PLN
BMW;Seria 5;Inny;Inny;2017;142150.0;103.0;1995.0;SEDAN;Sedan;DIESEL;Diesel;119999;PLN
Volvo;V40;Inny;Inny;2018;64426.0;82.0;1498.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;79999;PLN
Tesla;Model 3;Inny;Inny;2019;124200.0;238.0;0.0;SEDAN;Sedan;EV;Elektryczny;109000;PLN
Suzuki;Vitara;Inny;Inny;2018;124631.0;76.0;1373.0;SUV;SUV;GASOLINE;Benzyna;65999;PLN
BMW;Seria 5;Inny;Inny;2012;264923.0;99.0;1995.0;SEDAN;Sedan;DIESEL;Diesel;48999;PLN
Opel;Mokka;Inny;Inny;2014;129554.0;76.0;1364.0;SUV;SUV;GASOLINE;Benzyna;44999;PLN
Hyundai;Tucson;Inny;Inny;2022;44000.0;110.0;1598.0;SUV;SUV;GASOLINE;Benzyna;114900;PLN
Nissan;Leaf;Inny;Inny;2014;117000.0;80.0;0.0;HATCHBACK;Hatchback;EV;Elektryczny;29990;PLN
Hyundai;ix35;Inny;Inny;2013;213000.0;120.0;1998.0;SUV;SUV;GASOLINE;Benzyna;42950;PLN
Nissan;Qashqai;Inny;Inny;2011;247403.0;86.0;1598.0;OTHER;Nieznany;GASOLINE;Benzyna;3450;PLN
Mitsubishi;Colt;Inny;Inny;2006;167000.0;80.0;1499.0;CABRIO;Cabrio;GASOLINE;Benzyna;9990;PLN
Mercedes-Benz;Actros;Inny;Inny;2020;344823.0;330.0;12809.0;OTHER;Nieznany;DIESEL;Diesel;141081;PLN
Opel;Movano;Inny;Inny;2015;230000.0;121.0;2299.0;DOKA;Nieznany;DIESEL;Diesel;65000;PLN
Toyota;Yaris;Inny;Inny;2018;149633.0;53.0;998.0;HATCHBACK;Hatchback;GASOLINE;Benzyna;23100;PLN
Volkswagen;Passat;Inny;Inny;2007;225128.0;103.0;1968.0;KOMBI;Kombi;DIESEL;Diesel;17900;PLN
Toyota;Corolla;Inny;Inny;2024;5.0;144.0;1986.0;KOMBI;Kombi;OTHER;Inny;168500;PLN
Honda;Shadow;Inny;Inny;2005;20062.0;11.0;125.0;OTHER;Nieznany;GASOLINE;Benzyna;16500;PLN
Porsche;Panamera;Inny;Inny;2022;23500.0;340.0;2894.0;OTHER;Nieznany;HYBRID;Hybrydowy;434900;PLN
